date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:46	4948/4948	---M--	200	added ('OK')	image/png	etag:%225ad038-1354-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-57x57.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-57x57.png	(from https://www.superbuy.com.br/)
15:20:47	5230/5230	---M--	200	added ('OK')	image/png	etag:%225ad03c-146e-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-60x60.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-60x60.png	(from https://www.superbuy.com.br/)
15:20:48	6276/6276	---M--	200	added ('OK')	image/png	etag:%225ad02e-1884-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-72x72.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-72x72.png	(from https://www.superbuy.com.br/)
15:20:49	6708/6708	---M--	200	added ('OK')	image/png	etag:%225ad043-1a34-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-76x76.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-76x76.png	(from https://www.superbuy.com.br/)
15:20:50	11519/11519	---M--	200	added ('OK')	image/png	etag:%22595ffc-2cff-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-114x114.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-114x114.png	(from https://www.superbuy.com.br/)
15:20:51	12177/12177	---M--	200	added ('OK')	image/png	etag:%225ad03a-2f91-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-120x120.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-120x120.png	(from https://www.superbuy.com.br/)
15:20:52	15015/15015	---M--	200	added ('OK')	image/png	etag:%22595fff-3aa7-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-144x144.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-144x144.png	(from https://www.superbuy.com.br/)
15:20:53	16057/16057	---M--	200	added ('OK')	image/png	etag:%225ad041-3eb9-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-152x152.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-152x152.png	(from https://www.superbuy.com.br/)
15:20:54	19644/19644	---M--	200	added ('OK')	image/png	etag:%225ad036-4cbc-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/apple-icon-180x180.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/apple-icon-180x180.png	(from https://www.superbuy.com.br/)
15:20:55	17893/17893	---M--	200	added ('OK')	image/png	etag:%22595ffb-45e5-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/android-icon-192x192.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/android-icon-192x192.png	(from https://www.superbuy.com.br/)
15:20:56	2740/2740	---M--	200	added ('OK')	image/png	etag:%225ad02d-ab4-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/favicon-32x32.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/favicon-32x32.png	(from https://www.superbuy.com.br/)
15:20:57	8711/8711	---M--	200	added ('OK')	image/png	etag:%225ad034-2207-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/favicon-96x96.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/favicon-96x96.png	(from https://www.superbuy.com.br/)
15:20:58	1857/1857	---M--	200	added ('OK')	image/png	etag:%22595ffa-741-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/favicon-16x16.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/favicon-16x16.png	(from https://www.superbuy.com.br/)
15:20:59	720/720	---M--	200	added ('OK')	application/json	etag:%225ad033-2d0-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/favicon/manifest.json	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/favicon/manifest.json	(from https://www.superbuy.com.br/)
15:21:00	530/530	---M--	200	added ('OK')	text/css	etag:%22595e9d-212-5b179c7650980%22	https://www.superbuy.com.br/static/css/pagenavi-css.css	/home/gilberto/websites/teste/www.superbuy.com.br/static/css/pagenavi-css.css	(from https://www.superbuy.com.br/)
15:21:03	46489/46489	---MC-	200	added ('OK')	text/javascript	date:Wed,%2009%20Sep%202020%2001:50:37%20GMT	http://www.google-analytics.com/analytics.js	/home/gilberto/websites/teste/www.google-analytics.com/analytics.js	(from https://www.superbuy.com.br/)
15:21:03	13267/13267	---M--	200	added ('OK')	image/jpeg	etag:%225ad060-33d3-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/logo2.jpg	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/logo2.jpg	(from https://www.superbuy.com.br/)
15:21:03	21093/21093	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:03%20GMT	https://www.superbuy.com.br/quem_somos	/home/gilberto/websites/teste/www.superbuy.com.br/quem_somos.html	(from https://www.superbuy.com.br/)
15:21:05	34497/34497	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:04%20GMT	https://www.superbuy.com.br/seja_um_comprador	/home/gilberto/websites/teste/www.superbuy.com.br/seja_um_comprador.html	(from https://www.superbuy.com.br/)
15:21:06	21368/21368	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:05%20GMT	https://www.superbuy.com.br/fluxo_comprador	/home/gilberto/websites/teste/www.superbuy.com.br/fluxo_comprador.html	(from https://www.superbuy.com.br/)
15:21:07	35995/35995	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:06%20GMT	https://www.superbuy.com.br/seja_um_fornecedor	/home/gilberto/websites/teste/www.superbuy.com.br/seja_um_fornecedor.html	(from https://www.superbuy.com.br/)
15:21:08	20807/20807	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:07%20GMT	https://www.superbuy.com.br/fluxo_fornecedor	/home/gilberto/websites/teste/www.superbuy.com.br/fluxo_fornecedor.html	(from https://www.superbuy.com.br/)
15:21:09	37935/37935	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:08%20GMT	https://www.superbuy.com.br/faq	/home/gilberto/websites/teste/www.superbuy.com.br/faq.html	(from https://www.superbuy.com.br/)
15:21:09	28866/28866	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:09%20GMT	https://www.superbuy.com.br/superdocs/	/home/gilberto/websites/teste/www.superbuy.com.br/superdocs/index.html	(from https://www.superbuy.com.br/)
15:21:09	361/361	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:09%20GMT	https://www.superbuy.com.br/manual/download/comprador	/home/gilberto/websites/teste/www.superbuy.com.br/manual/download/comprador.5f.delayed	(from https://www.superbuy.com.br/)
15:21:09	52502/52502	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:09%20GMT	https://www.superbuy.com.br/financeiro/gerarcontrato/	/home/gilberto/websites/teste/www.superbuy.com.br/financeiro/gerarcontrato/index.html	(from https://www.superbuy.com.br/)
15:21:11	20968/20968	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:10%20GMT	https://www.superbuy.com.br/login?next=https%3A%2F%2Fwww.superbuy.com.br%2Fmanual%2Fdownload%2Fcomprador	/home/gilberto/websites/teste/www.superbuy.com.br/login00b7.html	(from https://www.superbuy.com.br/)
15:21:12	46837/46837	---M--	200	added ('OK')	image/png	etag:%22595fbc-b6f5-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/lojaeletrica.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/lojaeletrica.png	(from https://www.superbuy.com.br/)
15:21:13	333/333	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:11%20GMT	https://www.superbuy.com.br/atendimentos/	/home/gilberto/websites/teste/www.superbuy.com.br/atendimentos/index.html	(from https://www.superbuy.com.br/)
15:21:13	56386/56386	---M--	200	added ('OK')	image/png	etag:%22595fbe-dc42-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/casadoepi_maior.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/casadoepi_maior.png	(from https://www.superbuy.com.br/)
15:21:14	42438/42438	---M--	200	added ('OK')	image/png	etag:%22595fc0-a5c6-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/mastercomputadores_maior.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/mastercomputadores_maior.png	(from https://www.superbuy.com.br/)
15:21:15	26545/26545	---M--	200	added ('OK')	image/png	etag:%22595fc2-67b1-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/acomar_maior.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/acomar_maior.png	(from https://www.superbuy.com.br/)
15:21:16	20324/20324	---M--	200	added ('OK')	image/png	etag:%22595fb9-4f64-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/atacadaodastintas.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/atacadaodastintas.png	(from https://www.superbuy.com.br/)
15:21:17	4566296/4566296	---M--	200	added ('OK')	application/x-msdownload	etag:%22595b91-45ad18-5b179c7650980%22	https://www.superbuy.com.br/static/apps/TeamViewerQS_pt-idcztdxtzw.exe	/home/gilberto/websites/teste/www.superbuy.com.br/static/apps/TeamViewerQS_pt-idcztdxtzw.exe	(from https://www.superbuy.com.br/)
15:21:17	80485/80485	---M--	200	added ('OK')	image/png	etag:%22595fcc-13a65-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/plastmetal.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/plastmetal.png	(from https://www.superbuy.com.br/)
15:21:18	12590/12590	---M--	200	added ('OK')	image/png	etag:%22595fca-312e-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/fornecedores/nortel.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/fornecedores/nortel.png	(from https://www.superbuy.com.br/)
15:21:19	275/275	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:19%20GMT	https://www.superbuy.com.br/publicidade/click/183	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/183	(from https://www.superbuy.com.br/)
15:21:20	91805/91805	---M--	200	added ('OK')	image/png	etag:%22flask-1468327847.0-91805-918621825%22	https://www.superbuy.com.br/publicidade/imagem/183	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/183.png	(from https://www.superbuy.com.br/)
15:21:21	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:21%20GMT	https://www.superbuy.com.br/publicidade/gif/183?rn=389e37c1	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1px6bdd.gif	(from https://www.superbuy.com.br/)
15:21:22	277/277	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:22%20GMT	https://www.superbuy.com.br/publicidade/click/405	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/405	(from https://www.superbuy.com.br/)
15:21:23	41172/41172	---M--	200	added ('OK')	image/jpeg	etag:%22flask-1524571753.0-41172-915541624%22	https://www.superbuy.com.br/publicidade/imagem/405	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/405.jpg	(from https://www.superbuy.com.br/)
15:21:24	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:24%20GMT	https://www.superbuy.com.br/publicidade/gif/405?rn=442b8993	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1pxb9d3.gif	(from https://www.superbuy.com.br/)
15:21:25	257/257	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:25%20GMT	https://www.superbuy.com.br/publicidade/click/649	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/649	(from https://www.superbuy.com.br/)
15:21:26	124428/124428	---M--	200	added ('OK')	image/jpeg	etag:%22flask-1586366411.55-124428-687869527%22	https://www.superbuy.com.br/publicidade/imagem/649	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/649.jpg	(from https://www.superbuy.com.br/)
15:21:27	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:27%20GMT	https://www.superbuy.com.br/publicidade/gif/649?rn=620ac40a	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1pxc37a.gif	(from https://www.superbuy.com.br/)
15:21:28	257/257	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:28%20GMT	https://www.superbuy.com.br/publicidade/click/344	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/344	(from https://www.superbuy.com.br/)
15:21:30	195466/195466	---M--	200	added ('OK')	image/jpeg	etag:%22flask-1518710081.0-195466-444403178%22	https://www.superbuy.com.br/publicidade/imagem/344	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/344.jpg	(from https://www.superbuy.com.br/)
15:21:30	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:30%20GMT	https://www.superbuy.com.br/publicidade/gif/344?rn=3bd5f0f8	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1px0235.gif	(from https://www.superbuy.com.br/)
15:21:31	255/255	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:31%20GMT	https://www.superbuy.com.br/publicidade/click/385	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/385	(from https://www.superbuy.com.br/)
15:21:33	204661/204661	---M--	200	added ('OK')	image/jpeg	etag:%22flask-1552650617.63-204661-919146111%22	https://www.superbuy.com.br/publicidade/imagem/385	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/385.jpg	(from https://www.superbuy.com.br/)
15:21:33	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:33%20GMT	https://www.superbuy.com.br/publicidade/gif/385?rn=548bedc6	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1px1fb2.gif	(from https://www.superbuy.com.br/)
15:21:35	22845/22845	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:34%20GMT	https://www.superbuy.com.br/noticia/superbuy-ira-patrocinar-o-supply-chain-sab-2016	/home/gilberto/websites/teste/www.superbuy.com.br/noticia/superbuy-ira-patrocinar-o-supply-chain-sab-2016.html	(from https://www.superbuy.com.br/)
15:21:36	23978/23978	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:35%20GMT	https://www.superbuy.com.br/noticia/calendario-de-faturamento-em-2016	/home/gilberto/websites/teste/www.superbuy.com.br/noticia/calendario-de-faturamento-em-2016.html	(from https://www.superbuy.com.br/)
15:21:37	24845/24845	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:21:36%20GMT	https://www.superbuy.com.br/noticia/fast-track	/home/gilberto/websites/teste/www.superbuy.com.br/noticia/fast-track.html	(from https://www.superbuy.com.br/)
15:21:37	255/255	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:37%20GMT	https://www.superbuy.com.br/publicidade/click/122	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/122	(from https://www.superbuy.com.br/)
15:21:38	18584/18584	---M--	200	added ('OK')	image/jpeg	etag:%22flask-1459768931.0-18584-913444468%22	https://www.superbuy.com.br/publicidade/imagem/122	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/122.jpg	(from https://www.superbuy.com.br/)
15:21:39	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:39%20GMT	https://www.superbuy.com.br/publicidade/gif/122?rn=46dbffca	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1px9f4f.gif	(from https://www.superbuy.com.br/)
15:21:40	237/237	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:40%20GMT	https://www.superbuy.com.br/publicidade/click/304	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/304	(from https://www.superbuy.com.br/)
15:21:41	26917/26917	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:41%20GMT	https://www.superbuy.com.br/www.igus.com.br	/home/gilberto/websites/teste/www.superbuy.com.br/www.igus.com.br	(from https://www.superbuy.com.br/)
15:21:42	16530/16530	---M--	200	added ('OK')	image/png	etag:%22flask-1502885068.0-16530-443747818%22	https://www.superbuy.com.br/publicidade/imagem/304	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/304.png	(from https://www.superbuy.com.br/)
15:21:43	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:43%20GMT	https://www.superbuy.com.br/publicidade/gif/304?rn=14d15ecd	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1pxceb6.gif	(from https://www.superbuy.com.br/)
15:21:44	251/251	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:21:44%20GMT	https://www.superbuy.com.br/publicidade/click/527	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/click/527	(from https://www.superbuy.com.br/)
15:21:45	47909/47909	---M--	200	added ('OK')	image/png	etag:%22flask-1566488797.63-47909-446434801%22	https://www.superbuy.com.br/publicidade/imagem/527	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/imagem/527.png	(from https://www.superbuy.com.br/)
15:21:46	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Oct%202020%2018:21:46%20GMT	https://www.superbuy.com.br/publicidade/gif/527?rn=41512dd5	/home/gilberto/websites/teste/www.superbuy.com.br/publicidade/gif/gif_1px24e7.gif	(from https://www.superbuy.com.br/)
15:21:47	5589/5589	---M--	200	added ('OK')	image/jpeg	etag:%225ad1c3-15d5-5b179c7650980%22	https://www.superbuy.com.br/static/images/clientes/aetra.jpg	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/clientes/aetra.jpg	(from https://www.superbuy.com.br/)
